post_id,href,post_title,date,post,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1658953,https://leetcode.com/discuss/compensation/1658953/Google-or-L4-or-SDE-2-or-Bangalore-or-India-or-Accepted,Google | L4 | SDE 2 | Bangalore | India | Accepted,2022/01/01,"Education: B.Tech in Computer Science
Years of Experience: 5 yrs
Prior Experience: Leading FinTech Company
Previous CTC: 28,00,000 INR (Base + Bonus + Stocks)
Date of the Offer: November 2021
Company: Google
Title/Level: L4 or SDE 2
Location: Bangalore
Salary: 40,00,000 INR
Employer PF: 1,92,000 INR
Gratuity: 77,000 INR
Annual Bonus: 6,00,000 INR (15% of Base Pay)
Relocation Bonus: 5,00,000 INR
Joining Bonus: 3,00,000 INR
Stock bonus: 120,000$ (Vested across 4 years, front loading - 33,33,22,12)
Total comp (Salary + Annual Bonus + Stock + One time bonus): 1st year - 85,50,000 INR, 2nd year - 77,50,000 INR, 3rd year - 67,50,000 INR, 4th year - 58,50,000 INR
Benefits: Standard Google Benefits
Other details: Had a competing offer from Uber, used it to negotiate. You can find the Uber offer here - https://leetcode.com/discuss/compensation/1639867/Uber-or-L4-or-Bangalore-or-India-or-Accepted. Recruiter initialy offered me a lowballed offer, managed to negotiate and bring it to this final offer.
You can find my interview experience here - https://leetcode.com/discuss/interview-experience/1658957/Google-or-SDE-2-or-L4-or-Bangalore-or-India-or-November-2021-Offer
My preparation journey - https://leetcode.com/discuss/interview-experience/1664001/FAANG-Preparation-Journey",google,l4 or sde 2,5 yrs,"40,00,000 inr",": 1st year - 85,50,000 inr, 2nd year - 77,50,000 inr, 3rd year - 67,50,000 inr, 4th year - 58,50,000 inr",bangalore,google,n/a,bangalore,5.0,4000000.0,5850000.0
1423395,https://leetcode.com/discuss/compensation/1423395/Lowe's-India-or-Associate-Software-Engineer-or-Bangalore,Lowe's India | Associate Software Engineer | Bangalore,2021/08/24,"Education: B.Tech. Tier 2 college (NIT)
Years of Experience: 0
Prior Experience: 2 months Internship at Unicorn
Company: Lowe's India
Title/Level: Asssociate Software Engineer
Location: Bangalore
Salary: 11 Lakhs
Signing Bonus: 2 Lakhs
Stock bonus: 0 L
Bonus : Variable Pay bonus upto 10% of Salary
Total comp (Salary + Bonus + Stock): 14.1 LPA
Benefits: Deferred Income Plan, Food Allowance, Medical Insurance, Subsidized Transportation
Other benefits: Certificate Reimbursement for online course (upto 1.3 Lakhs), Food Allowance(Rs 160/day), Gratuity, Term Life Insurance, Accident Insurance",lowe,asssociate software engineer,0,11 lakhs,: 14.1 lpa,bangalore,lowe,n/a,bangalore,0.0,1100000.0,1410000.0
1731729,https://leetcode.com/discuss/compensation/1731729/Joveo-or-SSE-or-BangaloreHyderabad,Joveo | SSE | Bangalore/Hyderabad,2022/01/30,"Education: B.E. in EEE
Years of Experience: 2.5
Prior Experience: Societe Generale Global Solution Centre
Date of the Offer: 15/01/2022
Company: Joveo
Title/Level: Senior Software Engineer
Location: Bangalore/Hyderabad
Salary: 31 LPA
Relocation/Signing Bonus: 1 L
Stock bonus: NA
Bonus: 1 LPA
Total comp (Salary + Bonus + Stock): 33 L
Benefits: Medical Insurance
Other details: NA",joveo,senior software engineer,2.5,31 lpa,: 33 l,bangalore,joveo,sde 2,bangalore,2.5,3100000.0,3300000.0
1161345,https://leetcode.com/discuss/compensation/1161345/Graviton-Research-or-Software-Engineer-or-Gurgaon,Graviton Research | Software Engineer | Gurgaon,2021/04/16,"Education: B.Tech
Years of Experience: 1 year 8 months
Prior Experience: Working in a good product based company
Current salary: 12L base + 8L stock
Company: Graviton Research Capital
Title/Level: Software Engineer
Location: India
Salary: Rs. 2400000
Signing Bonus: Rs. 4,00,000
Stock bonus: 0
Bonus: 20%
Total comp (Salary + Bonus + Stock) ~ Rs. 3080000 for first year
Benefits: Standard benefits",graviton research capital,software engineer,1 year 8 months,12l base,~ rs. 3080000 for first year,india,graviton research capital,sde 1,india,1.6666666666666665,1200000.0,3080000.0
1694395,https://leetcode.com/discuss/compensation/1694395/Goldman-or-Analyst-or-Bangalore,Goldman | Analyst | Bangalore,2022/01/16,"Education: B. Tech
Years of Experience: 8 months
Prior Experience: Software Engineer at a startup
Current Salary: INR 15.7 LPA
Date of the Offer: August 2021
Company: Goldman Sachs
Title/Level: Analyst
Location: Bangalore
Base Salary: INR 20 LPA
Relocation/Signing Bonus: 1.4L
Stock bonus: NA
Annual Bonus: 4L
Total comp (Salary + Bonus + Stock): 25.4 L
Benefits: Standard GS Benefits",goldman sachs,analyst,8 months,inr 15.7 lpa,: 25.4 l,bangalore,goldman sachs,analyst,bangalore,0.6666666666666666,1570000.0,2540000.0
1328925,https://leetcode.com/discuss/compensation/1328925/Arcesium-or-SE1-or-Hyderabad,Arcesium | SE1 | Hyderabad,2021/07/10,"Education: B.Tech in Computer Science
Years of Experience: 1
Prior Experience: Software Engineer 1
Date of the Offer: Jun 2021
Company: Arcesium
Title/Level: Software Engineer 1
Location: Hyderabad
Base Salary: 12.5L INR (including PF contribution by the employer and gratuity)
Relocation: upto 50,000 INR
Signing Bonus: 50,000 INR
Stock bonus: NIL
Performance Bonus: 1L - 2L
Total comp (Salary + Bonus + Stock): 14.5L - 15.5L
Other details: Negotiated once, original offer 11.5L Base.
.
.
Previous Compensation: 8LPA",arcesium,software engineer 1,1,12.5l inr,: 14.5l - 15.5l,hyderabad,arcesium,sde 1,hyderabad,1.0,1250000.0,1550000.0
778580,https://leetcode.com/discuss/compensation/778580/Guavus-or-Senior-Software-Engineer-or-Gudgaon,Guavus | Senior Software Engineer | Gudgaon,2020/08/08,"Education: B.Tech. from Tier 3 University
Years of Experience: 3
Prior Experience: Big Data | Symantec
Date of the Offer: June 2020
Company: Guavus
Title/Level: Senior Software Engineer
Location: Gudgaon
Salary: INR 1800000
Relocation: INR 100000
Signing Bonus: NA
Stock bonus: NA
Bonus: INR 200000
Total comp (Salary + Bonus + Stock): INR 2100000
Other details: NA",guavus,senior software engineer,3,inr 1800000,: inr 2100000,gudgaon,guavus,sde 2,delhi,3.0,1800000.0,2100000.0
1691366,https://leetcode.com/discuss/compensation/1691366/Licious-or-SDE-1,Licious | SDE 1,2022/01/15,"Education: BE
Years of Experience: 0
Prior Experience: 0
For fresh grad, any related Internship/coop experience? 6 Month intern
For experienced engineer, what's your current and past experience? NULL
Date of the Offer: Jan 2022
Company: Licious
Title/Level: SDE1
Location: Banglore
Salary: 13.5 LPA
Relocation/Signing Bonus: 1 Joining
Stock bonus: 1 Lakh
Bonus: 1 Lakh
Total comp (Salary + Bonus + Stock): 16.5
Benefits: WFH Setup, Employee Discount on all orders
Other details: Campus Placements",licious,sde1,0,13.5 lpa,: 16.5,banglore,licious,sde 1,bangalore,0.0,1350000.0,-1.0
1641423,https://leetcode.com/discuss/compensation/1641423/Spinny-or-SDE-IIor-Gurgaonor-India,Spinny | SDE - II| Gurgaon| India,2021/12/22,"Education: BE CSE
Years of Experience: 4
Date of the Offer: 20 Dec 2021
Company: Spinny
Title/Level: SDE - II
Location: Gurgaon, India
Salary: 25,00,000
Relocation/Signing Bonus: NA
Stock bonus: NA
Bonus: NA
Total comp (Salary + Bonus + Stock): 25,00,000
Benefits: Employee Benefits",spinny,sde - ii,4,"25,00,000",": 25,00,000","gurgaon, india",spinny,sde 2,delhi,4.0,2500000.0,2500000.0
447904,https://leetcode.com/discuss/compensation/447904/Microsoft-or-SDE-2-or-Hyderabad,Microsoft | SDE 2 | Hyderabad,2019/12/10,"Education: B.E Computer Engineering
Years of Experience: 5.4
Date of the Offer: May 2019
Company: Microsoft
Level: SDE 2 (Level 62)
Location: Hyderabad
Salary: 32LPA
Relocation/Signing Bonus:(8LPA)
Stock bonus:80k USD for 4 years
Bonus:6.4LPA (20% of fixed)
Total comp (Salary + Bonus + Stock):60.4LPA First year
Benefits: Standard microsoft benefits
Other details:ESPP",microsoft,,5.4,32lpa,:60.4lpa first year,hyderabad,microsoft,n/a,hyderabad,5.4,3200000.0,6040000.0
704891,https://leetcode.com/discuss/compensation/704891/Zynga-or-SE2-or-Bangalore,Zynga | SE2 | Bangalore,2020/06/25,"Education: Btech CSE, Top Tier Private
Years of Experience: 2 Years, 10 months
Prior Experience: Application Developer Oracle -  2 years, 10 months
Date of the Offer: June 2020
Company: Zynga
Title/Level: SE-2
Location: Bangalore, India
Salary: ₹ 20,00,000
Relocation: ₹ 2,00,000
Signing Bonus: None
Stock bonus: $25,000 stock grant vested over 4 years
Bonus: Performance-based bonus up to 10% of salary every year
Total comp (Salary + Bonus + Stock): ~ 25-26 LPA
Benefits: 12 paid vacation days + 13 paid sick leave days + Food + Medical Insurance
Other details: Did not negotiate",zynga,se-2,"2 years, 10 months","₹ 20,00,000",: ~ 25-26 lpa,"bangalore, india",zynga,sde 2,bangalore,2.8333333333333335,2000000.0,2600000.0
1115215,https://leetcode.com/discuss/compensation/1115215/Zeta-or-SDE-ll-or-Bengaluru,Zeta | SDE ll | Bengaluru,2021/03/18,"Education: B.Tech from (IIT/NIT)
Years of Experience: 3.5+
Prior Experience: Product based companies
Date of the Offer: March 2021
Company: Zeta
Title/Level: Software Development Engineer ll
Location: Bengaluru
Salary: 34L
Relocation/Signing Bonus: 3L + 3L(2nd year)
Stock bonus: 22k USD (10%, 20%, 30%, 40%)
Bonus: 0
Total comp (Salary + Bonus + Stock): 38.6L for first year
Benefits: Zeta benefits
Other details: Current Compensation - INR 18.15L. Had competing offer of TC 37L",zeta,software development engineer ll,3.5+,34l,: 38.6l for first year,bengaluru,zeta,sde 2,bangalore,3.5,3400000.0,3860000.0
1484923,https://leetcode.com/discuss/compensation/1484923/FreeCharge-Fresh-Graduate,FreeCharge Fresh Graduate,2021/09/25,"Education: Tier 2 college
Years of Experience: 0
Prior Experience: 0
Date of the Offer: Sep 2021
Company: FreeCharge
Title/Level: Graduate engineer trainee
Location: Gurgaon
Salary: 800000
Relocation/Signing Bonus: 0
Stock bonus: 0
Bonus: performance based
Total comp (Salary + Bonus + Stock): 800000
Benefits: Performance Based
Other details: N/A
PLEASE UPVOTE",freecharge,graduate engineer trainee,0,800000,: 800000,gurgaon,freecharge,graduate engineer trainee,delhi,0.0,800000.0,800000.0
910557,https://leetcode.com/discuss/compensation/910557/Paytm-Money-or-Software-Engineer-or-Bangalore,Paytm Money | Software Engineer | Bangalore,2020/10/26,"Years of Experience: 1
Prior Experience: SDE Intern at FAANG, System Engineer Specialist at Infosys
Date of the Offer: Apr 2020
Company: Paytm Money
Title/Level: Software Engineer
Location: Bangalore
Salary: 8,00,000 (including pf)
Relocation/Signing Bonus: None
Stock bonus: None
Bonus: None
Total comp (Salary + Bonus + Stock): 8,00,000
Benefits: None",paytm money,software engineer,1,"8,00,000",": 8,00,000",bangalore,paytm,sde 1,bangalore,1.0,800000.0,800000.0
1719660,https://leetcode.com/discuss/compensation/1719660/Oracle-or-Bangalore-or-IC2,Oracle | Bangalore | IC2,2022/01/26,"Education: B.Tech, Tier 3
Years of Experience: 4+ years
Prior Experience: Software Engineer at product based startup and MNC
Date of the Offer: Jan 2022
Company: Oracle OCI
Title/Level: IC2
Location: Bangalore
Salary: 26 Lakhs (Including Retirals)
Relocation: 0
Signing Bonus: 8 Lakhs (4 + 4)
Stock bonus: around 48 Lakhs for 4 years
Total comp (Salary + Signing Bonus + Stock): ~ 42 Lakhs for 1st and 2nd year
prev comp: 18LP
Edit:
Have another offer from Jio platforms worth 30 CTC. How should I proceed ?",oracle oci,ic2,4+ years,26 lakhs,: ~ 42 lakhs for 1st and 2nd year,bangalore,oracle,ic2,bangalore,4.0,2600000.0,4200000.0
554005,https://leetcode.com/discuss/compensation/554005/Goldman-Sachs-or-Analyst-or-Bangalore,Goldman Sachs | Analyst | Bangalore,2020/03/28,"Education: Bachelor's in CS from a tier-1 university in India
Years of Experience: 1 year 4 months
Prior Experience: SDE-1 at a US-based Company
Prior Total Comp: 32 LPA
Company: Goldman Sachs
Title/Level: Analyst
Date of offer: November 2019
Location: Bangalore
Salary: INR 30,00,000
Signing Bonus: INR 2,00,000
Relocation Bonus: INR 1,00,000
Performance Bonus: INR 6,00,000
Total comp (Salary + Bonus): INR 40 LPA (lacs per annum)
Benefits: Standard GS benefits",goldman sachs,analyst,1 year 4 months,"inr 30,00,000",: inr 40 lpa (lacs per annum),bangalore,goldman sachs,analyst,bangalore,1.3333333333333333,3000000.0,4000000.0
1129513,https://leetcode.com/discuss/compensation/1129513/Amdocs-or-Associate-Software-Enginner-or-PuneGurgaon,Amdocs | Associate Software Enginner | Pune/Gurgaon,2021/03/27,"Education: B.E. Tier-2 College
Years of Experience: Fresher
Date of the Offer: Oct 2020
Company: Amdocs
Title/Level: Associate Software Engineer
Location: Pune/Gurgaon
Salary: 6,70,000
Relocation: 20,000
Stock bonus: NA
Total comp: 6,90,000",amdocs,associate software engineer,fresher,"6,70,000",": 6,90,000",pune,amdocs,sde 1,pune,0.0,670000.0,690000.0
1482375,https://leetcode.com/discuss/compensation/1482375/Amazon-SDE-1-(Chennai-India),"Amazon SDE 1 (Chennai, India)",2021/09/24,"Education: MCA from top 5 NITs (2021 passout)
Years of Experience: ( 2 months internship + 6 months internship) + ~3 months
Prior Experience: 1 Prorudct based company
Prior CTC: 17
Company: Amazon
Title/Level: SDE1
Location: Chennai
Salary: INR 1500000
Signing Bonus: INR 500000 first year. INR 300000 second year.
Stock bonus: 5 RSU (5%,15% for 1st & 2nd year) post that 20% for every 6 months for next 2 years
Bonus: Relocation 1.5L
Total comp (Salary + Bonus + Stock): INR 2000000 first year
Benefits: 1250 Rs Internet Reimbursement, 1100 Rs sodexo coupons
Other details: Accepted the offer",amazon,sde1,,inr 1500000,: inr 2000000 first year,chennai,amazon,sde 1,chennai,-1.0,1500000.0,2000000.0
1633710,https://leetcode.com/discuss/compensation/1633710/Google-or-newGrad-or-Banglore,Google | newGrad | Banglore,2021/12/18,"Education: BTech in Computer Science
College: IIT
Prior Experience: 3 month intern in some MNC
Company: Google
Location: Banglore
Title/Level: Software Engineer
Salary: 16.8 L
Relocation/Signing Bonus: 1.5L
Stock bonus: 8L
Target Bonus: 2.5L
Total comp (Salary + Bonus + Stock): 30L
Benefits: 1.5L
Other details: Got OnCampus offer.",google,software engineer,,16.8 l,: 30l,banglore,google,sde 1,bangalore,-1.0,1680000.0,3000000.0
1203342,https://leetcode.com/discuss/compensation/1203342/Google-or-L4-or-Hyderabad,Google | L4 | Hyderabad,2021/05/12,"Education: B.tech
Years of Experience: 9 years in reputed MNC's
Current Company: Startup
Current CTC: 42 LPA, $20000 (ESOP)
Company: Google
Level: L4
Location: Hyderabad
Base Salary: INR 30LPA
Target Bonus: 15% of base salary
Stock bonus: $125000 (4 year vested)
Joining Bonus: INR 5L
Total comp: 30 base + 4.5 bonus + 22.5 stocks = INR 57LPA + (PF + Gratuity)
Benefits: Other standard Google benefits
Is this offer fine for a 9 years experienced person ?
Tried to negotiate, they said this is final...
Not getting any relevant salary hike...though google benefits are good. Other then that, just the Google tag.",startup,,9 years in reputed mnc,inr 30lpa,: 30 base + 4.5 bonus + 22.5 stocks = inr 57lpa + (pf + gratuity),hyderabad,startup,n/a,hyderabad,9.0,3000000.0,5700000.0
621350,https://leetcode.com/discuss/compensation/621350/PWC-or-Tech-Consultant-or-India,PWC | Tech Consultant | India,2020/05/09,"Education: B.Tech.
Years of Experience: 0
Prior Experience: 1 internship
Date of the Offer: January 2020
Company: PWC
Title/Level: Tech Consultant
Location: PAN India
Salary: INR 750000
Relocation: NA
Signing Bonus: INR 150000
Stock bonus: NA
Bonus: INR 75000
Total comp (Salary + Bonus + Stock): INR 9,70,000
Benefits: Other monetary/non-monetary benefits
Other details: NA",pwc,tech consultant,0,inr 750000,": inr 9,70,000",pan india,pwc,n/a,india,0.0,750000.0,970000.0
881299,https://leetcode.com/discuss/compensation/881299/Shiprocket-or-Software-Engineer-or-Gurgaon,Shiprocket | Software Engineer | Gurgaon,2020/10/06,"Education: B.Tech CS from Tier 3
Years of Experience: 1.5
Date of the Offer: Oct 2020
Company: Shiprocket
Title: Software Engineer
Location: Gurgaon
Base: Rs 9L
Total comp (Salary + Bonus + Stock): ~ Rs 9L",shiprocket,software engineer,1.5,rs 9l,: ~ rs 9l,gurgaon,shiprocket,sde 1,delhi,1.5,900000.0,900000.0
1282674,https://leetcode.com/discuss/compensation/1282674/Infosys-or-Power-Programmer-or-Bangalore,Infosys | Power Programmer | Bangalore,2021/06/19,"Education: B.Tech (IT) [Tier 3]
Years of Experience: 1.8
Prior Experience: Worked at Startup and Service Based Company
Date of the Offer: May, 2021
Company: Infosys
Title/Level: Power Programmer
Location: Bangalore
Salary: INR 9,35,000
Relocation: 0
Signing Bonus: 0
Stock bonus: 0
Bonus: NA
Total comp (Salary + Bonus + Stock): 9,35,000+ 1,65,000 (Variable) = INR 11,00,000
Benefits: Infosys usual benefits
Other details: NA",infosys,power programmer,1.8,"inr 9,35,000",": 9,35,000+ 1,65,000 (variable) = inr 11,00,000",bangalore,infosys,power programmer,bangalore,1.8,935000.0,1100000.0
1124779,https://leetcode.com/discuss/compensation/1124779/Lowe-ML-engg.,Lowe - ML engg.,2021/03/24,"Education: M.TECH in cse
Years of Experience: 3+
Prior Experience: Small startup
Date of the Offer: Dec 2020
Company: Lowe's
Title/Level: Machine Learning Engineer
Location: Bangalore
Salary: INR 3100000
Relocation: INR NA
Signing Bonus: 1,00,000
Stock bonus: NA
Bonus: INR 600000
Total comp (Salary + Bonus + Stock): INR 3800000
Other details: NA
Declined",lowe,machine learning engineer,3+,inr 3100000,: inr 3800000,bangalore,lowe,n/a,bangalore,3.0,3100000.0,3800000.0
1218038,https://leetcode.com/discuss/compensation/1218038/Walmart-or-SDE-3-or-Bangalore,Walmart | SDE 3 | Bangalore,2021/05/19,"Education: B.Tech. + Mtech Tier 1
Years of Experience: 5.5+ years
Company: Walmart
Title: SDE3
Location: Bangalore
Base Salary: INR 26,00,000
Signin bonus: 3L first year, 3L second year
Annual Bonus: 20% of gross amount
Stock bonus: 15% of gross amount vested over 4 years
Relocation Bonus: Only benefits
Benefits: Standard benefits
Prev TC: 22-24 LPA
Interview Experience : https://leetcode.com/discuss/interview-experience/1211747/walmart-sde-3-bangalore-offer/940043",walmart,sde3,5.5+ years,"inr 26,00,000",,bangalore,walmart,sde 3,bangalore,5.5,2600000.0,-1.0
