post_id,post_title,date,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1594018,Cure.fit | Software Engineer | Bangalore,2021/11/24,cure.fit,software engineer flat hierarchy,2.5 yrs,inr 3450000,: inr 41.25 lakhs,bangalore,cure.fit,n/a,bangalore,2.5,3450000.0,4125000.0
1547240,Tech Mahindra | SDE | Pune,2021/10/29,tech mahindra,sde,0,"4,90,000/-",": 4,90,000/-",pune,tech mahindra,sde 1,pune,0.0,490000.0,490000.0
1340012,Games 24x7 | SDET - II | Bangalore,2021/07/15,games 24x7,sdet - ii,5 years,3650000,": 3800000 first year, 3650000 second year onwards.",bangalore,games24x7,sdet 2,bangalore,5.0,3650000.0,3650000.0
1636401,Wipro - Analyst,2021/12/19,wipro,system analyst,0,"3,70,000/-",": 3,70,000/-",bangalore,wipro,n/a,bangalore,0.0,370000.0,370000.0
1367491,Target Corporation | Software Engineer(L4) | Bangalore,2021/07/28,dream11,sde ii,3+,30l inr,: ~ 34l first year,mumbai,dream11,sde 2,mumbai,3.0,3000000.0,3400000.0
1637723,Udaan Offer Software Engineer,2021/12/20,udaan,software engineer,2 years 5 months,"32,00,000₹",,"bengaluru, india",udaan,sde 1,bangalore,2.4166666666666665,3200000.0,-1.0
769169,OYO | SDE1 | Gurgaon,2020/08/02,oyo,sde1,0,inr 900000,": inr 10,50,000",gurgaon,oyo,sde 1,delhi,0.0,900000.0,1050000.0
1069362,Amazon | SDE 1 | Hyderabad | February,2021/02/17,amazon,sde i,0,"14,50,000",": 20,00,000",hyderabad,amazon,sde 1,hyderabad,0.0,1450000.0,2000000.0
1608538,Graviton | On Campus,2021/12/03,graviton research capital,software engineer,0,50 lakh,": 1st year minimum - 90 lakh, maximum - 1.2 crore",gurgaon,graviton research capital,sde 1,delhi,0.0,5000000.0,9000000.0
1749202,Google | L3 | Bengaluru,2022/02/07,"google, india",l3,5.11 yrs,inr 25l,: ~inr 36l (excl. bonus),bengaluru,google,sde 1,bangalore,5.11,2500000.0,3600000.0
1339274,Swiggy | SDE 1 | Bangalore,2021/07/15,swiggy,sde1,1,20lpa,: 20 + 2 + 7/4 = 23.4,bangalore,swiggy,sde 1,bangalore,1.0,2000000.0,-1.0
781370,Samsung R&D | SDE | Delhi,2020/08/09,samsung research institute,software engineer 1,0,"inr 14,50,000",":inr 18,50,000 (for 1st year)",delhi,samsung,sde 1,delhi,0.0,1450000.0,1850000.0
1618065,CRED | SDE 3 | Bengaluru,2021/12/08,cred,software engineer 3 equivalent,5+ years,"inr 56,00,000",: 70lpa inr,bengaluru,cred,n/a,bangalore,5.0,5600000.0,7000000.0
1639915,Razorpay | SDE3 | Bangalore,2021/12/21,razorpay,sde3,6.5,50,": for 1st year, 66.5 l.","bangalore, india",razorpay,sde 3,bangalore,6.5,5000000.0,6650000.0
698147,Nutanix | MTS 4 | Bangalore,2020/06/21,nutanix,mts 4,3yrs,"28,00,000",": 40,00,000",bangalore,nutanix,mts 4,bangalore,3.0,2800000.0,4000000.0
1126893,Licious | SDE2 | Backend | Bangalore,2021/03/25,licious,sde2,3.5,"₹ 30,00,000 fixed",": 35,00,000 for first year",bangalore,licious,sde 2,bangalore,3.5,3000000.0,3500000.0
1356300,JPMorgan Chase & Co | Full Time Analyst,2021/07/23,jp morgan chase,full-time analyst,fresher,12 lpa,: 13 lpa,bangalore,jp morgan,analyst,bangalore,0.0,1200000.0,1300000.0
832762,"Microsoft | Software Engineer | Hyderabad, India",2020/09/06,microsoft,software engineer,3,"inr 18,00,000",,"hyderabad, india",microsoft,sde 1,hyderabad,3.0,1800000.0,-1.0
1719186,Walmart | IN3 | Bangalore,2022/01/25,walmart,in3,8 years,29.6 lakhs,: ~39 lakhs for 1st year,bangalore,walmart,in3,bangalore,8.0,2960000.0,3900000.0
1289762,Delhivery | SDE | Gurugram,2021/06/22,microsoft,senior software engineer/l63,6 years,inr 4200000,: ~inr 6100000 (excluding joining bonus),"hyderabad, india",microsoft,n/a,hyderabad,6.0,4200000.0,6100000.0
1120548,Microsoft | L61 | India,2021/03/21,microsoft,software engineer 2,5 +,"inr 24,00,000",": 40,00,000 inr",india,microsoft,sde 2,india,5.0,2400000.0,4000000.0
1315239,Analyst | Goldman Sachs,2021/07/04,product based mnc,analyst,1.5 years,30 lpa,for first year: 42.5 l,bangalore,product based company,analyst,bangalore,1.5,3000000.0,4250000.0
1353522,Plivo | SDE1 | Bangalore,2021/07/22,plivo,sde1,2.2,"inr 2,400,000",: ~ inr 2521600,bangalore,plivo,sde 1,bangalore,2.2,2400000.0,2521600.0
1141820,Freecharge | SDE - 1,2021/04/04,freecharge,sde,21 months,inr 15 lpa,(salary): 15 lpa (fixed),gurugram,freecharge,sde 1,delhi,1.75,1500000.0,1500000.0
1339937,Intel | Bangalore| Post-Silicon Discrete Graphics,2021/07/15,intel,grade 7,13+,3100000,: 3789000 indian rupees per annum (excludes joining bonus as it is just one time payment so not part of the regualr salary),bangalore,intel,n/a,bangalore,13.0,3100000.0,3789000.0
1594226,Meesho | SDE 3 | Bangalore,2021/11/24,meesho,sde3,4yrs +,"48,00,000 inr",~ 68l inr for 1st year,"bangalore, india",meesho,sde 3,bangalore,4.0,4800000.0,6800000.0
1742141,InMobi | Staff Engineer | Bengaluru,2022/02/03,oracle cloud infra,pmts,9+,86 lpa,,"bangalore, india",oracle,pmts,bangalore,9.0,8600000.0,-1.0
1262072,Inmobi | SDE-2 | Bangalore,2021/06/10,inmobi,sde - 2,5,"inr 32,75,000",: ~ inr 40 lpa,bangalore,inmobi,sde 2,bangalore,5.0,3275000.0,4000000.0
829381,Orange Business and Services | Software Engineer | Gurgaon,2020/09/05,orange business and services,software engineer,fresher,9lpa,": base-8.5 lpa, others- lpa","gurgaon, india",orange business and services,sde 1,delhi,0.0,900000.0,-1.0
584918,Amazon | SDE1 | Bangalore,2020/04/18,amazon,sde 1,0,rs 14 lakhs,: rs 24 lakhs,"bangalore, india",amazon,sde 1,bangalore,0.0,1400000.0,2400000.0
1678587,Amazon | SDE 2 | Bangalore,2022/01/09,amazon,sde2,3+,"inr 30,00,000",": inr 44,00,000 first year , excluding stock",bangalore,amazon,sde 2,bangalore,3.0,3000000.0,4400000.0
1679841,Expedia | Machine learning Engineer 1 | J Level,2022/01/10,expedia,s machine learning engineer 1 - j level,1 year 2 months,16l,: 19l,"gurgaon, hr, india",expedia,n/a,delhi,1.1666666666666667,1600000.0,1900000.0
1425638,Amazon | SDE 2 | India,2021/08/25,amazon,sde2,3.2 yrs,"inr 28,00,000",": inr 47,94,574 first year",bangalore,amazon,sde 2,bangalore,3.2,2800000.0,4794574.0
1745160,Cisco | Consulting Engineer | Bangalore,2022/02/05,cisco,consulting engineer,0,"inr 10,00,000",,bangalore,cisco,n/a,bangalore,0.0,1000000.0,-1.0
943164,Gain Credit (Formerly Global Analytics) | Software Engineer II | Chennai,2020/11/21,gain credit (formerly global analytics),software engineer ii,1.5 yrs,rs. 9.2l,: rs. 10.12l (approx),chennai,gain credit,sde 2,chennai,1.5,919999.9999999999,1011999.9999999999
453107,EQ Technologic | Implementation Engineer | Pune,2019/12/16,eq technologic pune,implementation engineer,fresher,8.5 lpa,,"pune, mh",eq technologic pune,implementation engineer,pune,0.0,850000.0,-1.0
1669267,Paytm Money | Software Engineer - Backend | 5 months Experience,2022/01/06,paytm money,software engineer 1 - backend,0,10 lpa,: 12 lpa,bangalore,paytm,n/a,bangalore,0.0,1000000.0,1200000.0
1594408,Microsoft|SSE|Noida,2021/11/24,adobe,senior software engineer,9+,"₹49,50,000",: ~ 99.5l 1st yr ~84.5l from next yr (considering ~15% perf),"noida, india",adobe,sde 2,delhi,9.0,4950000.0,8450000.0
1589459,Intuit - Senior Software Engineer - Bangalore,2021/11/21,intuit,senior software engineer,4 yrs,inr 30 lpa,: inr 45 lpa,"bangalore, india",intuit,sde 2,bangalore,4.0,3000000.0,4500000.0
497179,Acko | SSE | Bangalore,2020/02/02,acko,senior sde,4.3,"inr 27,50,000",": inr 35,62,504 first year",bangalore,acko,sde 2,bangalore,4.3,2750000.0,3562504.0
1281262,Publicis Sapient | Senior Associate L2 | Bengaluru,2021/06/18,publicis sapient,sa l2,6.9 years,"inr 31,02,401",": inr 31,02,401",bangalore,publicis sapient,sa l2,bangalore,6.9,3102401.0,3102401.0
1402456,Nurture.farm | SDE-1 | Bangalore,2021/08/14,nurture.farm,sde-1,0,14.5,: 18,bangalore,nurture.farm,sde 1,bangalore,0.0,1450000.0,-1.0
1531936,Swiggy | SDE 2 | Banglore,2021/10/20,swiggy,sde 2,5 plus,35 lpa,: 40 for 1st year (not considering esops),banglore,swiggy,sde 2,bangalore,5.0,3500000.0,-1.0
1402442,Amazon | SDE-1 | Hyderabad,2021/08/14,amazon,sde-1,0,14.5,: 19.5,hyderabad,amazon,sde 1,hyderabad,0.0,1450000.0,-1.0
1627120,Udaan | SDE 3 | Bangalore,2021/12/13,udaan,software engineer 3 level,6+ years,51 lpa,,bangalore,udaan,n/a,bangalore,6.0,5100000.0,-1.0
1712602,Microsoft | L61 |  Hyderabad,2022/01/23,microsoft,l61,2.4 years,22 l,+ stock): 22 l+ 4.4 l + 5.5 l = ~32 l,hyderabad,microsoft,sde 2,hyderabad,2.4,2200000.0,-1.0
1652232,Zeta | SDE 3 | Bangalore,2021/12/28,zeta suite,software engineer level 3,5.11 yrs,45lpa base,: ~68lpa (first year),bangalore,zeta,n/a,bangalore,5.11,4500000.0,6800000.0
583695,Oracle OCI | MTS - IC2 | Bangalore,2020/04/17,oracle oci,mts/ic2,2 years,"inr 22,00,000",": inr 29,75,000/- for first year",bangalore,oracle,sde 1,bangalore,2.0,2200000.0,2975000.0
561610,Amazon | SDE 1 | Chennai,2020/04/03,amazon,sde 1,10 months,₹16 lpa,: rs 20 lakhs in 1st year,chennai,amazon,sde 1,chennai,0.8333333333333334,1600000.0,2000000.0
1438735,DXC TECHNOLOGY | Associate Professional | Noida (U.P.),2021/09/01,dxc technology,associate professional- software engineer,0,"inr 3,60,000 per annum",": inr 3,60,000",noida,dxc technology,sde 1,delhi,0.0,360000.0,360000.0
1604706,ServiceNow | Software Engineer | Hyderabad,2021/11/30,servicenow,software engineer,2.5,inr 1700000,: ~inr 2600000 (for 1st year),hyderabad,servicenow,sde 1,hyderabad,2.5,1700000.0,2600000.0
901551,SAP Labs | Associate | India,2020/10/19,sap labs,associate,0,inr 9.5 lpa,: inr 12.5 lpa,bangalore,sap labs,sde 1,bangalore,0.0,950000.0,1250000.0
1332719,Morgan Stanley | Manager (SDE2),2021/07/12,morgan stanley,manager,4.5 yoe,2226000,: 2676000,banglore,morgan stanley,manager,bangalore,4.5,2226000.0,2676000.0
446293,Microsoft | SDE II | Hyderabad,2019/12/08,microsoft,sde 2,7.5,29lpa,:52lpa,hyderabad,microsoft,sde 2,hyderabad,7.5,2900000.0,5200000.0
409590,Zomato | SDE-1 | Gurugram,2019/10/20,zomato,software developer engineer - i,fresher,14 lacs,:19 lacs,gurugram,zomato,sde 1,delhi,0.0,1400000.0,1900000.0
1516609,Paytm | SDE-1 | Bangalore,2021/10/12,paytm,sde-1,1.25 yoe,16lpa,: 16.5lpa,bangalore,paytm,sde 1,bangalore,1.25,1600000.0,1650000.0
1415472,OLA | SDE 2,2021/08/20,ola,sde-2,4+,"rs. 33,00,000","~ rs. 37,00,000",india,ola,sde 2,india,4.0,3300000.0,3700000.0
1346271,OLA - SDE 2,2021/07/18,ola,sde-2,5.2,"rs. 43,00,000","~ rs. 50,00,000",india,ola,sde 2,india,5.2,4300000.0,5000000.0
1219761,"Naukri.com (Info Edge) | Senior Software Engineer | Noida, India",2021/05/20,naukri.com (info edge),senior software engineer,2.9,"14,50,000 inr",": 17,00,000 inr",noida,naukri.com,sde 2,delhi,2.9,1450000.0,1700000.0
1325932,Microsoft SDE2 | Bangalore,2021/07/09,microsoft,software engineer ii,,"32,50,000",": 52,52,000",bangalore,microsoft,sde 2,bangalore,-1.0,3250000.0,5252000.0
1342771,Microsoft SE2 | Bangalore | L61,2021/07/17,microsoft,software engineer ii,,2150000,: 3100000,bangalore,microsoft,sde 2,bangalore,-1.0,2150000.0,3100000.0
1149878,IBM | Senior Cloud Software Developer,2021/04/09,ibm isl,senior cloud software developer,2.9 yr,21.4l fixed,: 23l,bangalore,ibm,senior cloud software developer,bangalore,2.9,2140000.0,2300000.0
1417259,Walmart SDE 3 - Bangalore,2021/08/21,walmart global tech,se 3 / in 3,6.9yr,₹3212800,: (fixed salary + annual bonus + stocks+new hir stock + joining bonus): ₹5005300,bengaluru india,walmart,sde 3,bangalore,6.9,3212800.0,5005300.0
883793,HoneyWell | Software Engineer | Bangalore,2020/10/07,honey well,software engine,7,"21,50000",: 2250000,bangalore,honeywell,sde 1,bangalore,7.0,2150000.0,2250000.0
1382569,Salesforce | SMTS | Bangalore | July 2021 [Offer],2021/08/04,salesforce,smts,,38l,: ~54.5l + relocation bonus (first year tc),bangalore,salesforce,mts 2,bangalore,-1.0,3800000.0,5450000.0
1592247,Pharmeasy | Technical Lead | Bengaluru | Rejected,2021/11/23,pharmeasy,team lead,6.5,"35,00,000",": 38,00,000 for first year",bengaluru,pharmeasy,n/a,bangalore,6.5,3500000.0,3800000.0
358037,Microsoft IDC | SDE 1 | Hyderabad,2019/08/14,microsoft,sde 1,0,₹1300000,: ~₹2500000 (first year),hyderabad,microsoft,sde 1,hyderabad,0.0,1300000.0,2500000.0
673904,Ola | SDE2 | Bangalore,2020/06/07,ani technologies pvt. ltd.,software development engineer 2,3.5,"rs. 25,00,000/-",": rs. 27,00,000/-",bangalore,ani technologies pvt ltd,sde 2,bangalore,3.5,2500000.0,2700000.0
565112,OLX | SDE2 | Gurgaon,2020/04/05,olx,sde2,4.6,"inr 25,00,000",,gurgaon,olx,sde 2,delhi,4.6,2500000.0,-1.0
754363,Groww | Software Development Engineer | Bangalore,2020/07/25,groww,software developement engineer,0,"inr 14,78,400",": inr 20,00,000",bangalore,groww,sde 1,bangalore,0.0,1478400.0,2000000.0
900303,TCS Digital | Software Engineer | India,2020/10/18,tcs digital,software engineer,0,"inr 7,00,000",: 7 lpa,pan india,tcs,sde 1,india,0.0,700000.0,700000.0
1094364,Flipkart | SDE1 | Bangalore,2021/03/05,flipkart,sde1,6 months as fte,"18,00,000",":18,00,000 + 6,00,000 / 4 + 1,80,000 = 21,30,000",bangalore,flipkart,sde 1,bangalore,0.5,1800000.0,2130000.0
562133,Zomato | SDE1 | India,2020/04/04,zomato,sde1,0,inr 1400000,": inr 19,00,000",gurgaon,zomato,sde 1,delhi,0.0,1400000.0,1900000.0
1532998,Dealshare | SDE 1 | Bangalore,2021/10/21,dealshare,software engineer 1,1 year,"inr 16,00,000",": 21,50,000 inr + esops (worth 4l)",bangalore,dealshare,sde 1,bangalore,1.0,1600000.0,2150000.0
958154,Delhivery | Software Developer | Gurgaon,2020/12/03,delhivery,software developer,1.5,9lpa,: 9lpa,gurgaon,delhivery,sde 1,delhi,1.5,900000.0,900000.0
705110,Couchbase  | SE3 | Bangalore,2020/06/25,couchbase,sde2,4yrs 10 months,"32,00,000",: 35lacs,bangalore,couchbase,sde 2,bangalore,4.833333333333333,3200000.0,3500000.0
1041559,Swiggy | SDE1 | Bangalore,2021/01/30,swiggy,software development engineer i,1,"inr 18,25,000",": inr 21,00,000",bangalore,swiggy,sde 1,bangalore,1.0,1825000.0,2100000.0
644158,Western Digital | SDE1 | Bangalore,2020/05/22,western digital,sde1,0,"inr 13,50,000",": inr 15,50,000",bangalore,western digital,sde 1,bangalore,0.0,1350000.0,1550000.0
583493,Pega Systems | Software Engineer | Hyderabad,2020/04/17,pega systems,software engineer,2,"13,00,000",": around 17,00,000 for first year",hyderabad,pega systems,sde 1,hyderabad,2.0,1300000.0,1700000.0
737824,Amazon | SDE-1 | Bangalore,2020/07/15,amazon,software engineer,1.5,inr 16 lpa,: inr 16 + 6 = 22 lakhs,bangalore india,amazon,sde 1,bangalore,1.5,1600000.0,2200000.0
1619237,Visa Inc | Senior Data Engineer | Bangalore,2021/12/09,visa inc,senior data engineer,5.5 years,36.00 lpa,: ~43.30 lpa (inr),"bengaluru, india",visa inc,data engineer 2,bangalore,5.5,3600000.0,4330000.0
1295944,OLA - SDE2,2021/06/25,google,swe l3,4.9yr service company,18lpa,: 28lpa,india bangalore,google,sde 1,bangalore,4.9,1800000.0,2800000.0
1122950,Mr.Cooper || Senior Software Engineer,2021/03/23,mr.cooper,senior software engineer,7 years,15 lpa fixed,: 15 lpa,chennai,mr.cooper,sde 2,chennai,7.0,1500000.0,1500000.0
1056009,Paypal | Software Engineer 3 | Bangalore,2021/02/08,paypal,sde 3,4.5 years at the time of interview,"inr 29,50,000",": inr 43,65,000 first year comp (inr 29,50,000 + 2,95,000 + 9,20,000 + 2,00,000)",bangalore,paypal,sde 3,bangalore,4.5,2950000.0,-1.0
1381931,Arcesium | Senior Software Engineer | India,2021/08/04,arcesium,senior software engineer,3,26l base,: 26l + 3l(bonus) + 5.4l(performance) = 34l annually,hyderabad,arcesium,sde 2,hyderabad,3.0,2600000.0,-1.0
1153603,ShareChat - SDE III - Banglore | Flyhomes - SSE - WFH | Innovaccer - SDE III - Banglore,2021/04/11,mumbai based startup,software development engineer - iii,8,38l fixed,: ~51l/year,banglore,startup,sde 3,bangalore,8.0,3800000.0,5100000.0
992659,Amazon|SDE-1|Hyderabad,2020/12/29,amazon,software development engineer-i,fresher,15l,: 17l per annum,hyderabad,amazon,sde 1,hyderabad,0.0,1500000.0,1700000.0
1570205,MindTickle | SDE 2 | Pune,2021/11/10,mindtickle,sde2,5+ yrs,"rs. 46,00,000",": ~ rs. 65,50,000 for first year",pune,mindtickle,sde 2,pune,5.0,4600000.0,6550000.0
945101,Microsoft | SDE 2 | Hyderabad,2020/11/22,microsoft,software engineer 2,3,26 lpa,: 13+26+5.2+4 = 48.2lpa,hyderabad,microsoft,sde 2,hyderabad,3.0,2600000.0,4820000.0
827790,Paytm Payments Bank | Tech. Lead | Noida,2020/09/04,paytm payments bank,tech. lead,7,"37,00,000 inr",": 37,00,000 inr","noida, india",paytm,sde 3,delhi,7.0,3700000.0,3700000.0
1161841,Xebia | SDE 1 | Gurgaon,2021/04/17,xebia,sde 1,0,"rs. 8,00,000",": ~ rs. 9,00,000",gurgaon,xebia,sde 1,delhi,0.0,800000.0,900000.0
1680628,"Samsung Research | Senior Engineer - Machine Learning | Bangalore, India",2022/01/10,samsung research,senior engineer,1 year 2 months,17l,: 24.5l,"bangalore, karnataka, india",samsung,sde 2,bangalore,1.1666666666666667,1700000.0,2450000.0
1106170,ShareChat | SDE 2 | Bengaluru,2021/03/12,sharechat,software developer engineer ii,3.5,"rs 32,00,000",": ~rs 43,50,000",bengaluru,sharechat,sde 2,bangalore,3.5,3200000.0,4350000.0
434403,Samsung R&D Institute | Engineer | Bangalore,2019/11/21,srib,engineer,1.6,900000,: 1100000,bengaluru,samsung,sde 1,bangalore,1.6,900000.0,1100000.0
1540339,Licious |SDE 2 | Bangalore,2021/10/25,licious,sde2,3+,"₹ 42,00,000 fixed",": 51,00,000 for first year",bangalore,licious,sde 2,bangalore,3.0,4200000.0,5100000.0
1507072,Paytm Payments Bank,2021/10/07,paytm payments bank,software development engineer 1,1 year,22lpa,: 25l,noida,paytm,sde 1,delhi,1.0,2200000.0,2500000.0
1197696,Frontdoor | SDE 1,2021/05/08,frontdoor,sde 1,1+,15lpa,~ 20lpa,india,frontdoor,sde 1,india,1.0,1500000.0,2000000.0
828448,Dunzo | Software Engineer 1 | Bangalore,2020/09/04,dunzo,software engineer 1,1,"inr 20,00,000",": inr 22,50,000 first year(20 + 2 + 0.5)",bangalore,dunzo,sde 1,bangalore,1.0,2000000.0,2250000.0
1163065,InCred | Senior Software Engineer | Bangalore,2021/04/17,incred,senior software engineer,5,27l,: 31.05 l + 1000 units of stocks(vested over a period of 4 years),bangalore,ncr,sde 2,bangalore,5.0,2700000.0,3105000.0
214577,Amazon Web Service - Cloud Support Associate,2019/01/06,amazon web service,cloud support associate,0,"inr 700,000",,bangalore,amazon,cloud support assocaite,bangalore,0.0,700000.0,-1.0
1259355,ClearTax | SDE 1,2021/06/08,cleartax,sde1,2+,"inr 14,00,000",": inr 20,00,000 first year",bangalore,cleartax,sde 1,bangalore,2.0,1400000.0,2000000.0
1385564,Zomato | SDE 2 | Gurgaon,2021/08/05,zomato,sde 2,1.5 - 2,inr 45 lakhs,: ~ inr 51.75 lakhs for first year (40 base + 10 jb + 1.75 stocks). (note: stocks at the valuation in march pre-ipo). post ipo salary would have been b/w 55 - 60 for 1st year.,"gurgaon, india",zomato,sde 2,delhi,1.52,4500000.0,5175000.0
1425589,Uber | Sr. Software engineer (L5A) | Hyderabad,2021/08/25,uber,sr. software development engineer,9,62lpa,: ~1.07cr,"hyderabad, india",uber,n/a,hyderabad,9.0,6200000.0,-1.0
730178,Samsung | Software Engineer R&D | Bangalore,2020/07/11,samsung(r&d),software engineer - developer networks r&d,0,"inr 11,00,000",": inr 12,00,000",bangalore,samsung,n/a,bangalore,0.0,1100000.0,1200000.0
1194638,Nutanix | MTS-4 | Bengaluru,2021/05/06,nutanix,member of technical staff 4,7+,28.5 lpa,,bangalore,nutanix,n/a,bangalore,7.0,2850000.0,-1.0
1604064,LinkedIn | SWE | Bangalore,2021/11/30,linkedin,software engineer,2 years 5 months,27 lpa,: ~45 lpa,bangalore,linkedin,sde 1,bangalore,2.4166666666666665,2700000.0,4500000.0
1578473,Amazon | FEE 2 | Banglore v/s Uber | SDE 2 (FE) | Hyderabad,2021/11/15,amazon,fee ii,6,"50,00,000 inr",": 75,00,000",banglore,amazon,n/a,bangalore,6.0,5000000.0,7500000.0
236271,SAP labs Cloud platform developer,2019/02/13,sap labs,cloud platform developer,3 months,16 lakhs per annum,: 28 lakhs per annum,bangalore,sap labs,n/a,bangalore,0.25,1600000.0,2800000.0
1376163,Infinera | SDE-2 | Bangalore,2021/08/01,infinera,sde-2,3,19l,: 21l(for 1st year),bangalore,infinera,sde 2,bangalore,3.0,1900000.0,2100000.0
1651059,Cohesity | MTS4 | Bengaluru,2021/12/28,cohesity,mts 4,6+,"₹56,50,000",": ~ ₹70,00,000",bengaluru,cohesity,mts 4,bangalore,6.0,5650000.0,7000000.0
1736968,Paytm | SDE 1 | Pune,2022/02/01,paytm money,software engineer 1,1+ yrs,15 lpa,: 21 lpa,pune,paytm,sde 1,pune,1.0,1500000.0,2100000.0
1333417,"Disney+ Hostar | SDE-1 | Gurugram, India",2021/07/12,disney,sde-1,fresher,"inr 16,50,000",": inr 19,50,000 (approx.)",gurugram,disney,sde 1,delhi,0.0,1650000.0,1950000.0
1380805,Lead Engineer | Rivigo,2021/08/03,rivigo,lead enginer,6 years 10 months,35 lpa,: 38,gurgaon,rivigo,n/a,delhi,6.833333333333333,3500000.0,-1.0
1458953,Google L4 Bangalore,2021/09/12,google,l4,5,36.5l,: 70l for first year,bangalore,google,sde 2,bangalore,5.0,3650000.0,7000000.0
1552259,Amazon | SDE-1 | Bangalore,2021/11/01,amazon,sde-1,2.5 yrs,12 lpa,~ inr 18lpa every year,"bangalore, india",amazon,sde 1,bangalore,2.5,1200000.0,1800000.0
1397438,Groupon | SDE 2 | Bangalore,2021/08/11,groupon,sde 2,5y,25l basic,: 25+2.5+2=29.5l,bangalore,groupon,sde 2,bangalore,5.0,2500000.0,2950000.0
975559,Microsoft | SE 2 | Level 61 | Noida,2020/12/17,microsoft,software engineer 2,4y 6m,"26,00,000",": 26l (base) + 11l (stocks) + 2.6l(performance) = 39.6l (44.6l ist year, 43.6l iind year)",noida,microsoft,sde 2,delhi,4.0,2600000.0,4360000.0
